year, month, day, dow, hol, ObsCode, dcnn,Pmsl,Tdry,Twet,RH,Tx,Tn,N10,dd_pt,ff_mph,ww,RR,rd,af,gf,tx0,sd_cm,sss
1945,02,01,4_th,x,"PktReg",5578,1005.9,7.4,5.3,70,11.1,5.8,6,WNW,x,00,1.8,1,0,0,0,x,x
1945,02,02,5_fr,x,"PktReg",5578,993.9,8.7,8.1,92,10.1,7.2,10,SW,x,62,tr,0,0,0,0,x,x
1945,02,03,6_sa,x,"PktReg",5578,1022.3,3.2,2.2,83,10.8,2.4,1,NW,x,00,7.9,1,0,1,0,x,x
1945,02,04,7_su,x,"PktReg",5578,1013.5,10.2,8.5,78,11.9,2.3,0,SW,x,00,1.0,1,0,0,0,x,x
1945,02,05,1_mo,x,"PktReg",5578,1015.1,11.2,10.5,91,12.3,8.0,10,W,x,00,2.0,1,0,0,0,x,x
1945,02,06,2_tu,x,"PktReg",5578,1022.7,7.2,6.6,90,10.8,6.6,10,SW,x,62,5.6,1,0,0,0,x,x
1945,02,07,3_we,x,"PktReg",5578,1007.6,10.7,9.9,90,11.7,6.4,8,SW,x,00,0.0,0,0,0,0,x,x
1945,02,08,4_th,x,"PktReg",5578,1011.4,6.4,5.8,91,8.9,3.4,10,S,x,00,3.6,1,0,0,0,x,x
1945,02,09,5_fr,x,"PktReg",5578,1013.4,5.2,3.0,66,9.1,4.2,6,W,x,00,4.8,1,0,0,0,x,x
1945,02,10,6_sa,x,"PktReg",5578,1004.0,4.6,2.8,72,7.3,2.8,0,SW,x,00,3.3,1,0,0,0,x,x
1945,02,11,7_su,x,"PktReg",5578,1001.4,3.2,2.6,90,10.3,0.3,10,SW,x,62,10.2,1,0,1,0,x,x
1945,02,12,1_mo,x,"PktReg",5578,1002.8,10.3,10.2,98,13.4,3.0,10,SW,x,62,0.5,1,0,0,0,x,x
1945,02,13,2_tu,x,"PktReg",5578,1006.3,10.2,9.6,92,11.0,9.9,10,SW,x,62,0.5,1,0,0,0,x,x
1945,02,14,3_we,x,"PktReg",5578,1025.8,4.8,4.1,88,10.6,2.7,0,SW,x,00,0.0,0,0,1,0,x,x
1945,02,15,4_th,x,"PktReg",5578,1026.9,3.8,3.6,96,4.8,3.5,10,SW,x,44,0.0,0,0,1,0,x,x
1945,02,16,5_fr,x,"PktReg",5578,1023.3,3.8,3.7,99,9.6,2.4,10,SW,x,00,tr,0,0,0,0,x,x
1945,02,17,6_sa,x,"PktReg",5578,1027.7,9.6,8.8,90,10.6,4.1,10,SW,x,00,0.0,0,0,0,0,x,x
1945,02,18,7_su,x,"PktReg",5578,1035.2,10.2,9.9,97,16.6,9.1,10,SW,x,00,0.0,0,0,0,0,x,x
1945,02,19,1_mo,x,"PktReg",5578,1035.8,9.6,9.3,97,13.1,8.8,10,SW,x,44,tr,0,0,0,0,x,x
1945,02,20,2_tu,x,"PktReg",5578,1035.5,10.2,9.1,86,12.9,9.3,3,W,x,00,0.0,0,0,0,0,x,x
1945,02,21,3_we,x,"PktReg",5578,1041.5,2.4,1.6,86,11.7,-0.9,0,NW,x,00,0.0,0,1,1,0,x,x
1945,02,22,4_th,x,"PktReg",5578,1037.9,2.7,2.4,96,10.2,0.4,10,W,x,00,0.0,0,0,1,0,x,x
1945,02,23,5_fr,x,"PktReg",5578,1031.0,5.7,5.3,93,8.4,2.4,10,W,x,00,0.8,1,0,0,0,x,x
1945,02,24,6_sa,x,"PktReg",5578,1036.9,1.7,0.9,86,10.8,-1.1,0,W,x,00,0.0,0,1,1,0,x,x
1945,02,25,7_su,x,"PktReg",5578,1027.1,7.3,5.4,74,10.9,1.8,10,W,x,00,0.0,0,0,1,0,x,x
1945,02,26,1_mo,x,"PktReg",5578,1028.7,10.9,9.4,82,13.1,6.9,10,WSW,x,00,0.0,0,0,0,0,x,x
1945,02,27,2_tu,x,"PktReg",5578,1036.3,11.3,10.0,84,14.6,9.9,8,W,x,00,0.0,0,0,0,0,x,x
1945,02,28,3_we,x,"PktReg",5578,1036.5,7.4,6.8,91,10.8,6.9,10,SW,x,00,0.0,0,0,0,0,x,x
1945,03,01,4_th,x,"PktReg",5578,1028.1,10.3,9.3,87,12.9,4.8,10,W,x,00,0.0,0,0,0,0,x,x
1945,03,02,5_fr,x,"PktReg",5578,1041.1,2.8,0.6,61,8.3,-0.3,0,NW,x,00,0.0,0,1,1,0,x,x
1945,03,03,6_sa,x,"PktReg",5578,1044.4,1.2,-0.8,63,7.5,-3.1,0,NNE,x,00,0.0,0,1,1,0,x,x
1945,03,04,7_su,x,"PktReg",5578,1037.9,5.9,3.9,70,10.2,1.3,10,NW,x,00,3.0,1,0,1,0,x,x
1945,03,05,1_mo,x,"PktReg",5578,1034.7,3.5,2.6,85,9.3,1.6,8,NW,x,00,0.0,0,0,1,0,x,x
1945,03,06,2_tu,x,"PktReg",5578,1031.3,7.2,5.4,75,11.1,3.3,8,NW,x,00,0.0,0,0,0,0,x,x
1945,03,07,3_we,x,"PktReg",5578,1033.4,8.0,6.3,76,11.2,6.7,10,N,x,00,0.0,0,0,0,0,x,x
1945,03,08,4_th,x,"PktReg",5578,1036.5,8.6,7.1,79,11.0,4.6,10,N,x,00,0.0,0,0,0,0,x,x
1945,03,09,5_fr,x,"PktReg",5578,1043.7,5.8,4.2,75,13.3,0.1,0,NE,x,00,0.0,0,0,1,0,x,x
1945,03,10,6_sa,x,"PktReg",5578,1040.1,5.7,4.8,86,13.0,2.7,10,N,x,00,0.0,0,0,1,0,x,x
1945,03,11,7_su,x,"PktReg",5578,1039.7,7.1,5.2,72,11.7,3.3,10,NE,x,00,0.0,0,0,1,0,x,x
1945,03,12,1_mo,x,"PktReg",5578,1037.6,4.7,3.6,82,11.7,0.6,10,SW,x,00,0.0,0,0,1,0,x,x
1945,03,13,2_tu,x,"PktReg",5578,1033.5,7.4,5.3,70,15.2,0.2,0,SW,x,00,0.0,0,0,1,0,x,x
1945,03,14,3_we,x,"PktReg",5578,1030.8,7.6,5.8,75,16.6,1.7,0,SW,x,00,0.0,0,0,1,0,x,x
1945,03,15,4_th,x,"PktReg",5578,1026.8,3.8,3.0,88,14.4,2.7,10,SW,x,00,0.8,1,0,0,0,x,x
1945,03,16,5_fr,x,"PktReg",5578,1024.4,10.4,8.9,81,14.3,3.7,5,W,x,00,0.0,0,0,0,0,x,x
1945,03,17,6_sa,x,"PktReg",5578,1029.8,8.6,7.0,78,12.8,3.6,3,WSW,x,00,0.0,0,0,0,0,x,x
1945,03,18,7_su,x,"PktReg",5578,1030.0,9.2,8.1,85,13.6,1.8,4,SW,x,00,0.0,0,0,1,0,x,x
1945,03,19,1_mo,x,"PktReg",5578,1022.5,9.9,9.6,96,10.6,7.4,10,SW,x,00,6.1,1,0,0,0,x,x
1945,03,20,2_tu,x,"PktReg",5578,1026.8,9.3,7.1,71,13.4,5.3,2,SW,x,00,0.0,0,0,0,0,x,x
1945,03,21,3_we,x,"PktReg",5578,1029.4,4.8,4.3,92,14.2,1.5,0,SW,x,00,0.0,0,0,1,0,x,x
1945,03,22,4_th,x,"PktReg",5578,1028.6,10.3,8.6,78,17.3,3.9,2,SW,x,00,0.0,0,0,0,0,x,x
1945,03,23,5_fr,x,"PktReg",5578,1021.8,12.2,8.8,61,21.2,3.3,0,SE,x,00,0.0,0,0,1,0,x,x
1945,03,24,6_sa,x,"PktReg",5578,1012.9,13.2,8.3,46,17.7,4.8,0,SE,x,00,2.0,1,0,1,0,x,x
1945,03,25,7_su,x,"PktReg",5578,1010.0,10.6,9.8,90,13.4,8.6,10,SW,x,00,0.0,0,0,0,0,x,x
1945,03,26,1_mo,x,"PktReg",5578,1016.1,8.2,5.9,69,14.1,6.6,10,N,x,00,0.0,0,0,0,0,x,x
1945,03,27,2_tu,x,"PktReg",5578,1023.9,8.5,6.0,66,15.3,3.1,0,W,x,00,1.0,1,0,0,0,x,x
1945,03,28,3_we,x,"PktReg",5578,1019.3,10.7,10.2,93,14.1,8.7,10,SW,x,62,1.8,1,0,0,0,x,x
1945,03,29,4_th,x,"PktReg",5578,1016.1,13.0,11.1,78,16.2,10.3,5,SW,x,00,1.3,1,0,0,0,x,x
1945,03,30,5_fr,EF,"PktReg",5578,1016.5,9.9,7.4,68,13.7,5.6,3,WSW,x,00,0.5,1,0,0,0,x,x
1945,03,31,6_sa,ES,"PktReg",5578,1018.9,10.9,8.7,72,12.8,7.1,8,SW,x,00,0.8,1,0,0,0,x,x
1945,04,01,7_su,EA,"PktReg",5578,1009.0,12.8,11.7,86,13.9,9.3,10,SW,x,00,2.5,1,0,0,0,x,x
1945,04,02,1_mo,EM,"PktReg",5578,1006.6,11.1,8.6,70,13.4,10.3,3,W,x,00,0.0,0,0,0,0,x,x
1945,04,03,2_tu,x,"PktReg",5578,1011.4,10.5,7.6,64,12.9,6.2,6,W,x,00,0.0,0,0,0,0,x,x
1945,04,04,3_we,x,"PktReg",5578,1018.9,9.7,7.5,72,11.8,4.6,8,W,x,00,2.3,1,0,0,0,x,x
1945,04,05,4_th,x,"PktReg",5578,1016.3,11.8,9.1,68,14.9,7.3,5,W,x,00,0.0,0,0,0,0,x,x
1945,04,06,5_fr,x,"PktReg",5578,1029.8,12.3,10.0,73,14.8,4.0,10,NW,x,00,3.0,1,0,1,0,x,x
1945,04,07,6_sa,x,"PktReg",5578,1037.3,7.4,6.2,83,8.3,3.9,10,NE,x,00,0.0,0,0,0,0,x,x
1945,04,08,7_su,x,"PktReg",5578,1038.0,4.6,3.8,87,13.5,1.7,10,NE,x,00,0.0,0,0,1,0,x,x
1945,04,09,1_mo,x,"PktReg",5578,1035.8,5.7,4.5,80,15.6,1.9,10,NE,x,00,0.0,0,0,0,0,x,x
1945,04,10,2_tu,x,"PktReg",5578,1024.4,8.3,7.1,83,20.0,3.8,10,E,x,00,3.0,1,0,0,0,x,x
1945,04,11,3_we,x,"PktReg",5578,1011.1,16.6,13.0,64,22.8,8.0,2,NE,x,00,0.5,1,0,0,0,x,x
1945,04,12,4_th,x,"PktReg",5578,1011.0,13.4,11.7,80,19.4,11.2,10,SW,x,00,0.0,0,0,0,0,x,x
1945,04,13,5_fr,x,"PktReg",5578,1016.5,15.6,12.1,64,21.8,4.6,0,WSW,x,00,0.0,0,0,0,0,x,x
1945,04,14,6_sa,x,"PktReg",5578,1019.1,15.8,12.7,68,16.8,6.4,8,SW,x,00,tr,0,0,0,0,x,x
1945,04,15,7_su,x,"PktReg",5578,1025.4,16.2,14.2,79,22.4,12.7,10,SW,x,00,0.0,0,0,0,0,x,x
1945,04,16,1_mo,x,"PktReg",5578,1022.2,19.7,15.4,62,25.8,9.3,0,SW,x,00,0.0,0,0,0,0,x,x
1945,04,17,2_tu,x,"PktReg",5578,1023.7,19.6,15.2,61,25.2,9.4,0,SW,x,00,0.0,0,0,0,0,x,x
1945,04,18,3_we,x,"PktReg",5578,1029.1,20.4,14.8,51,25.3,9.2,0,SW,x,00,0.0,0,0,0,0,x,x
1945,04,19,4_th,x,"PktReg",5578,1031.7,18.2,13.8,59,24.3,9.1,0,NW,x,00,0.0,0,0,0,0,x,x
1945,04,20,5_fr,x,"PktReg",5578,1024.0,18.1,13.5,57,23.8,6.6,0,SW,x,00,0.0,0,0,0,0,x,x
1945,04,21,6_sa,x,"PktReg",5578,1016.0,11.6,7.9,55,15.6,10.1,2,NW,x,00,0.0,0,0,0,0,x,x
1945,04,22,7_su,x,"PktReg",5578,1019.1,10.2,6.2,51,15.0,5.6,1,N,x,00,0.0,0,0,0,0,x,x
1945,04,23,1_mo,x,"PktReg",5578,1023.0,10.2,6.9,59,13.5,1.3,2,NE,x,00,0.0,0,0,1,0,x,x
1945,04,24,2_tu,x,"PktReg",5578,1021.4,9.3,5.8,55,15.1,3.0,8,SE,x,00,0.0,0,0,1,0,x,x
1945,04,25,3_we,x,"PktReg",5578,1014.6,11.5,9.0,70,18.6,4.3,5,SE,x,00,0.0,0,0,0,0,x,x
1945,04,26,4_th,x,"PktReg",5578,1009.4,12.8,9.3,60,12.8,4.8,10,SE,x,00,7.1,1,0,0,0,x,x
1945,04,27,5_fr,x,"PktReg",5578,1007.8,8.8,6.5,70,12.3,6.0,8,NW,x,00,0.5,1,0,0,0,x,x
1945,04,28,6_sa,x,"PktReg",5578,1010.1,6.8,2.9,44,10.4,1.9,5,NW,x,00,8.1,1,0,1,0,x,x
1945,04,29,7_su,x,"PktReg; MonWeaRpt gives SL=0",5578,1010.5,6.5,4.1,65,9.9,0.9,5,NW,x,00,0.8,1,0,1,0,x,x
1945,04,30,1_mo,x,"PktReg; MonWeaRpt gives SL=0",5578,1018.7,5.5,1.8,44,7.8,-0.7,1,NW,x,00,0.0,0,1,1,0,x,x
1945,05,01,2_tu,x,"PktReg; MonWeaRpt gives SL=0",5578,1019.7,6.5,4.1,65,10.5,-0.7,3,N,x,00,0.0,0,1,1,0,x,x
1945,05,02,3_we,x,"PktReg; MonWeaRpt gives SL=0",5578,1016.6,8.6,4.5,46,12.1,-1.1,0,N,x,00,tr,0,1,1,0,x,x
1945,05,03,4_th,x,"PktReg; MonWeaRpt gives SL=0",5578,1010.0,7.3,4.9,67,9.4,2.7,10,SW,x,00,14.5,1,0,0,0,x,x
1945,05,04,5_fr,x,"PktReg; MonWeaRpt gives SL=0",5578,1007.2,6.8,4.9,73,12.9,1.4,7,NW,x,00,1.5,1,0,1,0,x,x
1945,05,05,6_sa,x,"PktReg; MonWeaRpt gives SL=0",5578,1005.1,5.8,5.4,95,16.1,4.1,10,SE,x,62,3.8,1,0,0,0,x,x
1945,05,06,7_su,x,"PktReg; MonWeaRpt gives SL=0",5578,1008.6,15.8,12.6,67,18.4,5.4,8,WSW,x,00,2.0,1,0,0,0,x,x
1945,05,07,1_mo,x,"PktReg",5578,1017.3,14.6,13.3,86,22.7,11.2,10,SW,x,00,3.8,1,0,0,0,x,x
1945,05,08,2_tu,x,"PktReg",5578,1014.5,18.3,16.1,79,23.9,12.1,8,S,x,00,0.3,1,0,0,0,x,x
1945,05,09,3_we,x,"PktReg",5578,1012.4,17.8,15.3,75,22.2,16.2,6,S,x,00,0.0,0,0,0,0,x,x
1945,05,10,4_th,x,"PktReg",5578,1017.7,13.4,12.2,86,20.3,8.8,10,W,x,00,tr,0,0,0,0,x,x
1945,05,11,5_fr,x,"PktReg",5578,1017.3,19.6,16.7,73,27.8,11.2,8,SE,x,00,0.0,0,0,0,0,x,x
1945,05,12,6_sa,x,"PktReg",5578,1018.7,20.9,17.7,71,27.7,12.4,9,SW,x,00,0.0,0,0,0,0,x,x
1945,05,13,7_su,x,"PktReg",5578,1010.7,21.8,16.8,58,21.8,13.5,8,SW,x,00,0.0,0,0,0,0,x,x
1945,05,14,1_mo,x,"PktReg",5578,1019.3,15.6,12.2,65,17.4,9.2,10,SW,x,00,0.0,0,0,0,0,x,x
1945,05,15,2_tu,x,"PktReg",5578,1021.6,15.5,13.6,80,19.7,9.1,8,SW,x,00,0.0,0,0,0,0,x,x
1945,05,16,3_we,x,"PktReg",5578,1020.0,15.1,14.7,95,22.1,12.3,8,SW,x,00,0.0,0,0,0,0,x,x
1945,05,17,4_th,x,"PktReg",5578,1016.7,16.7,13.7,70,23.6,9.6,5,SW,x,00,0.0,0,0,0,0,x,x
1945,05,18,5_fr,x,"PktReg",5578,1017.7,19.1,16.1,72,23.9,11.6,3,SW,x,00,0.0,0,0,0,0,x,x
1945,05,19,6_sa,L6,"PktReg",5578,1010.8,12.7,10.5,74,15.2,9.4,10,E,x,00,0.0,0,0,0,0,x,x
1945,05,20,7_su,L7,"PktReg",5578,1002.4,15.1,13.8,86,16.1,9.8,10,E,x,00,8.4,1,0,0,0,x,x
1945,05,21,1_mo,LS,"PktReg",5578,1004.9,14.9,12.7,76,19.5,8.1,6,S,x,00,0.0,0,0,0,0,x,x
1945,05,22,2_tu,x,"PktReg",5578,1004.3,14.4,10.7,60,18.6,7.4,2,SW,x,00,0.3,1,0,0,0,x,x
1945,05,23,3_we,x,"PktReg",5578,1007.9,12.1,10.7,84,18.4,8.0,10,SSE,x,62,5.1,1,0,0,0,x,x
1945,05,24,4_th,x,"PktReg",5578,1018.4,9.8,7.0,64,14.4,6.9,10,NE,x,00,0.0,0,0,0,0,x,x
1945,05,25,5_fr,x,"PktReg",5578,1014.4,14.3,12.1,75,20.8,5.8,2,SW,x,00,0.3,1,0,0,0,x,x
1945,05,26,6_sa,x,"PktReg",5578,1004.9,12.4,9.9,71,15.6,9.9,10,SW,x,62,1.3,1,0,0,0,x,x
1945,05,27,7_su,x,"PktReg",5578,1002.5,12.7,9.6,64,16.1,7.4,7,W,x,00,tr,0,0,0,0,x,x
1945,05,28,1_mo,x,"PktReg",5578,1005.2,13.8,10.3,61,15.4,4.1,5,SW,x,00,tr,0,0,0,0,x,x
1945,05,29,2_tu,x,"PktReg",5578,1005.1,12.8,9.4,61,17.9,8.1,4,SW,x,00,0.0,0,0,0,0,x,x
1945,05,30,3_we,x,"PktReg",5578,1012.1,14.9,10.7,56,17.2,5.8,2,SW,x,00,tr,0,0,0,0,x,x
1945,05,31,4_th,x,"PktReg",5578,1014.9,16.3,12.7,64,18.3,9.6,6,SW,x,00,1.0,1,0,0,0,x,x
1945,06,01,5_fr,x,"PktReg",5578,1012.9,13.6,10.4,64,17.3,9.6,8,SW,x,00,3.0,1,0,0,0,x,x
1945,06,02,6_sa,x,"PktReg",5578,1014.0,14.6,12.3,75,17.4,10.2,6,SW,x,00,5.6,1,0,0,0,x,x
1945,06,03,7_su,x,"PktReg",5578,1014.2,16.4,12.8,64,19.7,10.5,8,SW,x,00,6.9,1,0,0,0,x,x
1945,06,04,1_mo,x,"PktReg",5578,1013.1,14.4,11.1,65,18.6,8.4,5,SW,x,00,1.5,1,0,0,0,x,x
1945,06,05,2_tu,x,"PktReg",5578,1015.7,15.4,12.3,67,17.0,10.1,10,SW,x,00,6.9,1,0,0,0,x,x
1945,06,06,3_we,x,"PktReg",5578,1010.8,15.5,14.9,93,18.1,14.0,10,SW,x,62,5.1,1,0,0,0,x,x
1945,06,07,4_th,x,"PktReg",5578,1008.9,18.1,14.4,64,19.4,14.8,2,SW,x,00,0.0,0,0,0,0,x,x
1945,06,08,5_fr,x,"PktReg",5578,1016.0,16.4,12.1,58,17.4,10.1,4,SW,x,00,2.3,1,0,0,0,x,x
1945,06,09,6_sa,x,"PktReg",5578,1025.4,15.5,11.3,57,16.6,8.6,2,SW,x,00,2.5,1,0,0,0,x,x
1945,06,10,7_su,x,"PktReg",5578,1023.6,12.3,11.8,94,17.2,10.2,10,SW,x,62,0.5,1,0,0,0,x,x
1945,06,11,1_mo,x,"PktReg",5578,1022.7,16.4,13.8,74,17.3,11.6,10,SW,x,00,tr,0,0,0,0,x,x
1945,06,12,2_tu,x,"PktReg",5578,1015.9,15.6,12.0,63,17.4,11.4,7,SW,x,00,0.8,1,0,0,0,x,x
1945,06,13,3_we,x,"PktReg",5578,1029.4,14.1,9.9,55,19.9,9.1,3,NW,x,00,0.0,0,0,0,0,x,x
1945,06,14,4_th,x,"PktReg",5578,1024.8,15.2,11.1,57,17.4,10.2,6,W,x,00,0.0,0,0,0,0,x,x
1945,06,15,5_fr,x,"PktReg",5578,1020.5,15.6,14.1,84,20.5,11.2,10,W,x,62,0.0,0,0,0,0,x,x
1945,06,16,6_sa,x,"PktReg",5578,1020.8,16.1,11.9,57,18.1,9.3,6,NW,x,00,0.0,0,0,0,0,x,x
1945,06,17,7_su,x,"PktReg",5578,1027.8,17.3,13.3,61,20.6,7.3,1,SW,x,00,0.0,0,0,0,0,x,x
1945,06,18,1_mo,x,"PktReg",5578,1027.0,19.0,14.2,56,24.9,7.6,0,NW,x,00,0.0,0,0,0,0,x,x
1945,06,19,2_tu,x,"PktReg",5578,1020.4,22.1,15.7,48,26.7,9.3,0,E,x,00,0.0,0,0,0,0,x,x
1945,06,20,3_we,x,"PktReg",5578,1007.7,23.2,18.6,62,23.4,16.9,2,SE,x,00,11.2,1,0,0,0,x,x
1945,06,21,4_th,x,"PktReg",5578,1011.8,15.6,15.1,95,22.2,10.7,10,SW,x,62,2.0,1,0,0,0,x,x
1945,06,22,5_fr,x,"PktReg",5578,1019.3,20.7,15.5,55,24.6,9.6,0,SW,x,00,4.8,1,0,0,0,x,x
1945,06,23,6_sa,x,"PktReg",5578,1020.2,19.4,16.3,71,23.0,14.6,8,SW,x,00,0.0,0,0,0,0,x,x
1945,06,24,7_su,x,"PktReg",5578,1023.0,19.0,15.7,69,24.5,12.9,2,W,x,00,0.0,0,0,0,0,x,x
1945,06,25,1_mo,x,"PktReg",5578,1028.5,20.4,15.7,58,24.6,12.7,2,SW,x,00,0.0,0,0,0,0,x,x
1945,06,26,2_tu,x,"PktReg",5578,1021.5,17.1,12.7,57,18.4,12.6,10,W,x,00,0.0,0,0,0,0,x,x
1945,06,27,3_we,x,"PktReg",5578,1016.5,16.2,11.4,53,17.9,10.2,5,WNW,x,00,1.5,1,0,0,0,x,x
1945,06,28,4_th,x,"PktReg",5578,1011.1,11.8,11.2,93,14.9,8.8,10,W,x,62,4.3,1,0,0,0,x,x
1945,06,29,5_fr,x,"PktReg",5578,1010.3,14.9,13.3,83,19.4,11.3,10,W,x,00,4.3,1,0,0,0,x,x
1945,06,30,6_sa,x,"PktReg",5578,1013.4,16.4,11.9,55,17.3,10.1,3,W,x,00,3.3,1,0,0,0,x,x
1945,07,01,7_su,x,"PktReg",5578,1005.6,14.7,12.1,72,17.6,9.9,6,W,x,00,3.8,1,0,0,0,x,x
1945,07,02,1_mo,x,"PktReg",5578,1012.0,14.8,11.7,67,18.4,11.3,8,NW,x,00,tr,0,0,0,0,x,x
1945,07,03,2_tu,x,"PktReg",5578,1018.6,17.7,14.1,65,21.1,12.5,7,W,x,00,0.0,0,0,0,0,x,x
1945,07,04,3_we,x,"PktReg",5578,1016.1,15.7,14.6,88,19.5,11.8,10,SW,x,00,0.0,0,0,0,0,x,x
1945,07,05,4_th,x,"PktReg",5578,1013.3,19.1,16.9,79,25.8,15.2,6,SW,x,00,0.0,0,0,0,0,x,x
1945,07,06,5_fr,x,"PktReg",5578,1011.7,19.2,15.4,65,24.9,12.7,0,SW,x,00,0.5,1,0,0,0,x,x
1945,07,07,6_sa,x,"PktReg",5578,1014.5,18.1,14.2,63,22.5,12.4,5,W,x,00,0.0,0,0,0,0,x,x
1945,07,08,7_su,x,"PktReg",5578,1020.8,18.8,14.3,59,24.1,9.7,0,W,x,00,0.0,0,0,0,0,x,x
1945,07,09,1_mo,x,"PktReg",5578,1011.0,21.4,16.9,61,22.9,11.6,6,SE,x,00,4.1,1,0,0,0,x,x
1945,07,10,2_tu,x,"PktReg",5578,1009.6,14.4,13.8,93,14.7,13.8,10,NW,x,62,16.5,1,0,0,0,x,x
1945,07,11,3_we,x,"PktReg",5578,1012.6,13.5,12.4,87,21.9,11.3,10,NW,x,00,0.0,0,0,0,0,x,x
1945,07,12,4_th,x,"PktReg",5578,1018.8,21.3,17.4,66,24.7,13.0,5,S,x,00,0.0,0,0,0,0,x,x
1945,07,13,5_fr,x,"PktReg",5578,1018.6,24.2,18.3,54,27.9,14.6,0,SE,x,00,0.0,0,0,0,0,x,x
1945,07,14,6_sa,x,"PktReg",5578,1016.3,19.1,16.8,78,26.2,14.9,8,SW,x,00,35.3,1,0,0,0,x,x
1945,07,15,7_su,x,"PktReg",5578,1006.7,23.1,19.7,71,28.9,16.7,6,NE,x,00,4.8,1,0,0,0,x,x
1945,07,16,1_mo,x,"PktReg",5578,1017.0,14.2,12.0,75,18.9,12.9,10,SW,x,00,0.0,0,0,0,0,x,x
1945,07,17,2_tu,x,"PktReg",5578,1026.4,18.6,14.9,65,22.4,9.9,8,S,x,00,0.0,0,0,0,0,x,x
1945,07,18,3_we,x,"PktReg",5578,1018.0,21.4,16.9,61,24.8,13.4,10,SW,x,00,0.0,0,0,0,0,x,x
1945,07,19,4_th,x,"PktReg",5578,1009.9,21.1,16.5,60,21.8,15.1,3,SW,x,00,0.5,1,0,0,0,x,x
1945,07,20,5_fr,x,"PktReg",5578,1014.4,17.5,14.7,73,20.2,14.2,10,SW,x,00,1.5,1,0,0,0,x,x
1945,07,21,6_sa,x,"PktReg",5578,1020.1,18.2,16.8,86,22.6,14.8,10,SW,x,00,0.0,0,0,0,0,x,x
1945,07,22,7_su,x,"PktReg",5578,1020.1,18.4,14.0,59,20.5,13.6,2,NW,x,00,0.0,0,0,0,0,x,x
1945,07,23,1_mo,x,"PktReg",5578,1026.7,19.3,15.9,69,23.9,11.9,1,W,x,00,0.0,0,0,0,0,x,x
1945,07,24,2_tu,x,"PktReg",5578,1024.5,19.2,15.2,64,23.4,10.7,6,W,x,00,0.0,0,0,0,0,x,x
1945,07,25,3_we,x,"PktReg",5578,1021.0,18.4,15.4,71,22.3,11.6,10,N,x,00,0.5,1,0,0,0,x,x
1945,07,26,4_th,x,"PktReg",5578,1015.7,16.3,15.3,90,17.8,15.1,10,NE,x,62,1.8,1,0,0,0,x,x
1945,07,27,5_fr,x,"PktReg",5578,1012.8,15.5,12.5,69,19.9,12.1,10,N,x,00,0.0,0,0,0,0,x,x
1945,07,28,6_sa,x,"PktReg",5578,1020.0,17.0,12.6,57,21.6,11.5,4,NW,x,00,0.0,0,0,0,0,x,x
1945,07,29,7_su,x,"PktReg",5578,1025.0,18.0,14.8,69,21.7,8.6,8,W,x,00,tr,0,0,0,0,x,x
1945,07,30,1_mo,x,"PktReg",5578,1023.1,15.8,15.4,96,21.8,12.9,10,NW,x,62,tr,0,0,0,0,x,x
1945,07,31,2_tu,x,"PktReg",5578,1022.0,16.1,14.7,85,20.4,13.2,10,NW,x,00,0.0,0,0,0,0,x,x
1945,08,01,3_we,x,"PktReg",5578,1023.3,18.2,14.2,62,20.2,14.4,10,NE,x,00,0.0,0,0,0,0,x,x
1945,08,02,4_th,x,"PktReg",5578,1025.4,19.7,15.6,63,26.9,8.4,0,N,x,00,0.0,0,0,0,0,x,x
1945,08,03,5_fr,x,"PktReg",5578,1026.2,17.5,15.1,77,27.8,11.2,0,NE,x,00,0.0,0,0,0,0,x,x
1945,08,04,6_sa,S6,"PktReg",5578,1021.4,22.9,17.7,57,29.6,10.3,0,SW,x,00,0.0,0,0,0,0,x,x
1945,08,05,7_su,S7,"PktReg",5578,1014.7,20.3,16.5,66,24.3,12.8,0,SW,x,00,0.0,0,0,0,0,x,x
1945,08,06,1_mo,SM,"PktReg",5578,1012.1,15.3,12.2,67,18.6,9.6,8,NW,x,00,3.0,1,0,0,0,x,x
1945,08,07,2_tu,x,"PktReg",5578,1012.6,12.9,10.4,71,16.0,7.6,10,SW,x,00,4.3,1,0,0,0,x,x
1945,08,08,3_we,x,"PktReg",5578,1011.9,12.6,11.8,90,18.6,11.0,10,SW,x,00,5.3,1,0,0,0,x,x
1945,08,09,4_th,x,"PktReg",5578,1013.3,13.7,12.9,91,19.3,10.1,10,N,x,00,1.0,1,0,0,0,x,x
1945,08,10,5_fr,x,"PktReg",5578,1008.7,19.2,14.5,57,25.9,13.3,0,NW,x,00,0.0,0,0,0,0,x,x
1945,08,11,6_sa,x,"PktReg",5578,1013.2,21.0,16.2,59,26.1,11.8,0,NE,x,00,0.0,0,0,0,0,x,x
1945,08,12,7_su,x,"PktReg",5578,1014.3,17.4,16.0,86,23.2,15.4,10,NE,x,00,0.0,0,0,0,0,x,x
1945,08,13,1_mo,x,"PktReg",5578,1017.5,15.1,13.3,81,18.3,12.9,10,NE,x,00,0.0,0,0,0,0,x,x
1945,08,14,2_tu,x,"PktReg",5578,1012.4,15.8,14.3,84,21.3,13.7,10,NE,x,00,3.6,1,0,0,0,x,x
